          35920                                           11                         35920              3  330182|2002|1          35920            800             10             10            150
           6378             13                                          352           6378              1  330345|2006|2           6378            800             10             10
           3724                                           15                          3724              5  330345|2001|3           3724            800             10              2
          37475             11                                                       37475              1  340045|2001|3          37475            801            103             10
           6380                            10             10                          6380              2  330345|2006|4           6380            800             10             10            150
          37636                                           15                         37636              8  340045|2006|4          37636            801            103             10            140
          37537              9                                                       37537              1  340045|2002|3          37537            801            103             10
          18127              7                                          349          18127              1  330182|2002|2          18127            800             10             10
            842                                            8                           842              3  341059|1998|2            842            800             10              5            150
          37298                                           10                         37298              8  340045|2001|2          37298            801            103             10
           1237                                            6                          1237              4  341059|2001|4           1237            800             10              2            150
           5070             12                                          401           5070              1  330345|2001|4           5070            800             10              2
          35926                                           12                         35926              6  330182|2003|2          35926            800             10              5            150
          41470             16                                                       41470              1  340045|2002|1          41470            801            103             10
          18212                             8              8                         18212              2  330182|2002|1          18212            800             10             10            150
          41693                                           15                         41693              3  340045|2006|3          41693            801            103             10
           5331                                           11                          5331              8  330345|2007|1           5331            800             10              2            150
          34050                                           15                         34050              5  330182|2004|1          34050            800             10              2            150
           5507                                           12                          5507              4  330002|2005|1           5507            800             10              2            150
          41398              7                                                       41398              1  340045|2001|1          41398            801            103             10
          18092                                           10                         18092             10  330182|2003|1          18092            800             10             10
          41565                                           14                         41565              3  340045|2004|4          41565            801            103             10
          37439             11                                                       37439              1  340045|2000|3          37439            801            103             10
           4513                                           10                          4513              9  340045|2004|2           4513            800             10              2            140
          37695             11                                                       37695              1  340045|2005|1          37695            801            103             10
           5442             13                                          370           5442              1  330002|2001|3           5442            800             10             10
          37647                            16             16                         37647              2  340045|2004|3          37647            801            103             10            140
          41635              9                                                       41635              1  340045|2005|1          41635            801            103             10
           1214                                           10                          1214              3  341059|2001|1           1214            800             10              5            150
          34041                                           15                         34041              5  330182|2003|4          34041            800             10              2            150
          41729             11                                                       41729              1  340045|2006|1          41729            801            103             10
          35926                                           11                         35926              3  330182|2002|1          35926            800             10             10            150
           1188                            16             16                          1188              2  341059|2000|3           1188            800             10             10            150
           4296                            10             10                          4296              2  341059|2006|4           4296            800             10             10            200
           6350             17                                          356           6350              1  330345|2006|2           6350            800             10             10
           6069             12                                          384           6069              1  330182|2005|4           6069            800             10              5
           4338             11                                          356           4338              1  341059|2006|4           4338            800             10              5
          37525                            14             14                         37525              2  340045|2002|2          37525            801            103             10
          35929                                            9                         35929              6  330182|2003|2          35929            800             10              2            150
          41490                            10             10                         41490              2  340045|2003|1          41490            801            103             10
           1015                                           14                          1015              3  341059|1999|4           1015            800             10             10            150
          37353                                            8                         37353              7  340045|2001|4          37353            801            103             10            150
           3174                                           15                          3174              7  330345|2001|2           3174            800             10             10
          41379                             8              8                         41379              2  340045|2001|2          41379            801            103             10            140
          41476                            11             11                         41476              2  340045|2002|3          41476            801            103             10            140
           3945                                            5                          3945              7  330065|2003|2           3945            800             10              5            150
          18078                                           11                         18078              3  330182|2002|3          18078            800             10             10            150
           1132                                           10                          1132              4  341059|2000|4           1132            800             10              2            150
           1189                                           12                          1189              6  341059|2002|2           1189            800             10              5            140
           4585                                           10                          4585              4  340045|2003|4           4585            800             10              2            150
           3946                            10             10                          3946              2  330065|2001|2           3946            800             10             10
          41561                                            9                         41561              3  340045|2004|4          41561            801            103             10            140
          37632                                           10                         37632              4  340045|2005|1          37632            801            103             10            140
            499                            14             14                           499              2  341059|1996|3            499            800             10            124            200
           6301             10                                          377           6301              1  330345|2005|4           6301            800             10              2
           5513              8                                          361           5513              1  330002|2004|1           5513            800             10              5
           6209             11                                          357           6209              1  330345|2005|1           6209            800             10              2
           1269              5                                          325           1269              1  341059|2000|4           1269            800             10              5
           4819                             7              7                          4819              2  340045|2006|4           4819            800             10              5            200
           6058             13                                          365           6058              1  330182|2006|1           6058            800             10              2
           1183                                            4                          1183              4  341059|2001|2           1183            800             10              2            150
          37488                                           15                         37488              3  340045|2001|4          37488            801            103             10            140
           3808                                           11                          3808              3  330345|2001|2           3808            800             10              2
           4002             13                                          343           4002              1  330065|2002|1           4002            800             10              5
          41610             12                                                       41610              1  340045|2004|3          41610            801            103             10
          37599                                           16                         37599              7  340045|2005|4          37599            801            103             10            150
          37564                                           13                         37564              6  340045|2004|4          37564            801            103             10            150
          41298                                           12                         41298              3  340540|2006|1          41298            800              2             10
           4266                            11             11                          4266              2  341059|2006|3           4266            800             10             10            150
           9441              8                                          392           9441              1  340002|1995|2           9441            800             10            125
          41761                            12             12                         41761              2  340045|2006|4          41761            801            103             10
          41553              6                                                       41553              1  340045|2003|4          41553            801            103             10
           4578             13                                          386           4578              1  340045|2002|3           4578            800             10             10
          18126                                           12                         18126              9  330182|2003|1          18126            800             10             10            150
          41435                                            8                         41435              7  340045|2004|1          41435            801            103             10
          41354                                           14                         41354              3  340045|2001|1          41354            801            103             10            140
           3650                                           10                          3650             10  330065|2002|3           3650            800             10              5            140
          41664                            12             12                         41664              2  340045|2005|4          41664            801            103             10            140
          41564                                           13                         41564              3  340045|2004|4          41564            801            103             10            140
          41346                                           12                         41346              5  340045|2001|3          41346            801            103             10            150
           4685             10                                          343           4685              1  340045|2004|2           4685            800             10             10
           6300                                           14                          6300              3  330345|2006|4           6300            800             10              2            150
          37369                                           10                         37369              3  340045|2000|3          37369            801            103             10
           6544                            12             12                          6544              2  340002|1995|3           6544            800             10             10            150
           6875                                           14                          6875              3  340045|1998|2           6875            800             10             10            150
          41421                                           10                         41421              4  340045|2002|3          41421            801            103             10            150
          18163                                            8                         18163              7  330182|2004|1          18163            800             10              2            150
           5908                                           13                          5908              3  330182|2006|3           5908            800             10              5            170
           1206              7                                          404           1206              1  341059|2000|2           1206            800             10              5
          41665             11                                                       41665              1  340045|2005|2          41665            801            103             10
          37395                                           12                         37395              5  340045|2000|4          37395            801            103             10            140
          41537                                           10                         41537              3  340045|2004|2          41537            801            103             10
           3770                                           11                          3770              6  330345|2002|2           3770            800             10              2            150
           1113                                            6                          1113              8  341059|2002|2           1113            800             10              5            150
          37379                             8              8                         37379              2  340045|1999|3          37379            801            103             10            150
           4079                                           11                          4079              5  341059|2004|3           4079            800             10             10            150
          37714                            11             11                         37714              2  340045|2005|1          37714            801            103             10            140
          41701                                            8                         41701              3  340045|2006|3          41701            801            103             10            140
          41287                                           15                         41287              4  340540|2006|1          41287            800              2             10
           3959                            10             10                          3959              2  330065|2001|3           3959            800             10              5
           4983                                           14                          4983              4  330345|2002|3           4983            800             10              2            150
          37541             16                                                       37541              1  340045|2002|3          37541            801            103             10
           1252                                            9                          1252              3  341059|2001|2           1252            800             10             10            150
           1470             14                                          375           1470              1  341059|2002|2           1470            800             10             10
          37705                                           10                         37705              5  340045|2006|4          37705            801            103             10            150
           4187             11                                          364           4187              1  341059|2004|3           4187            800             10              5
           6226              8                                          358           6226              1  330345|2005|2           6226            800             10             10
          10350                            10             10                         10350              2  340002|1996|2          10350            800             10             10            160
           5842              9                                          350           5842              1  330182|2005|2           5842            800             10              2
          41605             16                                                       41605              1  340045|2004|3          41605            801            103             10
          37503                                           14                         37503              3  340045|2002|1          37503            801            103             10            140
           5582                            14             14                          5582              2  330002|2006|4           5582            800             10             10            140
          41558             10                                                       41558              1  340045|2003|4          41558            801            103             10
          37546                                           13                         37546              3  340045|2003|3          37546            801            103             10
            796                             7              7                           796              2  341059|1997|4            796            800             10             10            150
          37656              9                                                       37656              1  340045|2004|2          37656            801            103             10
           4702                             5              5                          4702              2  340045|2005|1           4702            800             10             10            150
          34024                                           12                         34024              3  330182|2003|3          34024            800             10              5            150
          37551                                            7                         37551              5  340045|2004|1          37551            801            103             10            140
          34635                                           12                         34635             11  330065|2002|4          34635            800             10              5            150
           4282             11                                          369           4282              1  341059|2005|4           4282            800             10              5
          41590                            10             10                         41590              2  340045|2004|4          41590            801            103             10
           6250              9                                          376           6250              1  330345|2005|3           6250            800             10              2
           5784             10                                          364           5784              1  330182|2005|1           5784            800             10              2
          37410                                           11                         37410              4  340045|2001|1          37410            801            103             10            140
           6303                                           10                          6303              3  330345|2006|4           6303            800             10              2            150
          34994              4                                                       34994              1  340045|2001|4          34994            801            103             10
          37579                                           11                         37579              4  340045|2003|3          37579            801            103             10            140
          37368                                           10                         37368              3  340045|2001|1          37368            801            103             10            140
          41727             16                                                       41727              1  340045|2006|1          41727            801            103             10
          35929                                            7                         35929              8  330182|2004|2          35929            800             10              2            150
           5604                                           14                          5604              5  330182|2001|3           5604            800             10             10
          37526                                           13                         37526              3  340045|2003|2          37526            801            103             10            140
          37651                                            8                         37651              4  340045|2005|2          37651            801            103             10            140
           3829                                           12                          3829              7  330345|2003|1           3829            800             10              2            150
           4804                             8              8                          4804              2  340045|2006|3           4804            800             10             10            140
            545                                           11                           545              5  341059|1998|2            545            800             10             10            160
          16275                                           10                         16275              9  330065|2002|2          16275            800             10              5            150
           5787                                           11                          5787              4  330182|2006|2           5787            800             10              2            150
           3652                                           11                          3652              9  330065|2002|2           3652            800             10              5            150
          41617                                           10                         41617              3  340045|2005|3          41617            801            103             10            150
           6293                                           13                          6293              3  330345|2006|4           6293            800             10             10            150
           6235                                           11                          6235              5  330345|2007|1           6235            800             10             10            150
          37418                                            7                         37418              9  340045|2003|4          37418            801            103             10            170
           3973                             3              3                          3973              2  330065|2001|4           3973            800             10             10            140
          37452             10                                                       37452              1  340045|2001|2          37452            801            103             10
          37329             12                                                       37329              1  340045|1999|2          37329            801            103             10
           5274                                           10                          5274              4  330345|2004|4           5274            800             10              2            150
           4375             13                                          379           4375              1  340045|1997|3           4375            800             10             10
          37458                                           14                         37458              6  340045|2003|2          37458            801            103             10            160
          41759              7                                                       41759              1  340045|2006|2          41759            801            103             10
           4116                                           12                          4116              3  341059|2004|1           4116            800             10              2            150
           4375                                           16                          4375              4  340045|1998|4           4375            800             10             10            150
          41439                                           14                         41439              3  340045|2002|3          41439            801            103             10            150
           4804                                           13                          4804              3  340045|2006|4           4804            800             10             10            150
          41278              7                                                       41278              1  341011|2001|1          41278            800              2             10
           4513             11                                          373           4513              1  340045|2001|1           4513            800             10              1
            567                            13             13                           567              2  341059|1997|2            567            800             10              5            160
          35908                            10             10                         35908              2  330182|2003|1          35908            800             10             10            150
           4271                                           12                          4271              3  341059|2006|4           4271            800             10             10            150
           4680                            13             13                          4680              2  340045|2004|4           4680            800             10              1            180
           5104                                           16                          5104              6  330345|2004|2           5104            800             10             10            150
           4315             10                                          387           4315              1  341059|2006|3           4315            800             10              5
           4766                             9              9                          4766              2  340045|2005|4           4766            800             10              7            140
          37491                                           12                         37491              4  340045|2002|2          37491            801            103             10            150
          37341                                           10                         37341              6  340045|2001|3          37341            801            103             10            140
          41758             10                                                       41758              1  340045|2006|2          41758            801            103             10
           5298                            13             13                          5298              2  330345|2004|1           5298            800             10             10            150
           6030                            12             12                          6030              2  330182|2006|3           6030            800             10             10            150
          35923              9                                          330          35923              1  330182|2001|2          35923            800             10             10
           5954                            13             13                          5954              2  330182|2006|2           5954            800             10              5            170
           6135             11                                          398           6135              1  330182|2006|3           6135            800             10             10
          37501                                           17                         37501              7  340045|2001|3          37501            801            103             10
          37385                                           13                         37385              3  340045|2000|2          37385            801            103             10            150
           3875                            10             10                          3875              2  330345|2001|2           3875            800             10             10
           5612                                           17                          5612              6  330182|2003|1           5612            800             10              2            150
           3946                                           14                          3946              4  330065|2002|1           3946            800             10              2            150
          18129                                           14                         18129              4  330182|2003|1          18129            800             10              2            150
           6204             12                                          371           6204              1  330182|2005|4           6204            800             10              5
           3812                                           11                          3812              4  330345|2002|1           3812            800             10              2            170
          41782             12                                                       41782              1  340045|2006|3          41782            801            103             10
           6268                                           10                          6268              3  330345|2006|3           6268            800             10             10            150
          37426              8                                                       37426              1  340045|1999|2          37426            801            103             10
          18180                            11             11                         18180              2  330182|2001|3          18180            800             10             10
          37513                                            9                         37513              6  340045|2003|1          37513            801            103             10            140
           5244                                           12                          5244              5  330345|2005|1           5244            800             10             10            150
          37493                                           14                         37493              5  340045|2003|3          37493            801            103             10            140
           3930                                            6                          3930              8  330065|2003|2           3930            800             10              2            150
          18129                                           10                         18129              3  330182|2002|4          18129            800             10              5
          41470                                           12                         41470              3  340045|2002|4          41470            801            103             10            150
          41388                                            9                         41388              4  340045|2002|2          41388            801            103             10            140
          41598             14                                                       41598              1  340045|2004|3          41598            801            103             10
          37530                             7              7                         37530              2  340045|2002|3          37530            801            103             10            150
           6323             10                                          400           6323              1  330345|2006|1           6323            800             10              2
           4077             11                                          377           4077              1  341059|2003|1           4077            800             10              5
           5199                            11             11                          5199              2  330345|2003|3           5199            800             10             10            150
           4252                                           14                          4252              4  341059|2007|1           4252            800             10              5            150
           9377                                           13                          9377              3  340045|2003|4           9377            800             10             10            140
           1275                            13             13                          1275              2  341059|2001|2           1275            800             10              5            150
           3997                                           14                          3997              3  330065|2002|4           3997            800             10              2            150
          37656                                           12                         37656              6  340045|2006|2          37656            801            103             10            150
          37435                            11             11                         37435              2  340045|2001|1          37435            801            103             10            140
          18131                                           13                         18131              4  330182|2004|2          18131            800             10              5            150
          41340                             9              9                         41340              2  340045|2000|2          41340            801            103             10            140
           4277             13                                          356           4277              1  341059|2006|1           4277            800             10              5
           5576             11                                          360           5576              1  330002|2006|2           5576            800             10              5
          41709                                           14                         41709              3  340045|2006|4          41709            801            103             10            150
           5472              9                                          368           5472              1  330002|2002|3           5472            800             10              5
          37473                                           16                         37473              4  340045|2002|2          37473            801            103             10            140
           5630                            14             14                          5630              2  330182|2003|4           5630            800             10              5            150
          35931                                           11                         35931              8  330182|2002|3          35931            800             10              5            150
           4769             15                                          385           4769              1  340045|2005|3           4769            800             10             10
           4105                                           14                          4105              8  341059|2006|1           4105            800             10              5            150
           5197                                           12                          5197              4  330345|2004|2           5197            800             10              2            160
           5504             13                                          380           5504              1  330002|2003|4           5504            800             10              5
           5780                             2              2                          5780              2  330182|2005|2           5780            800             10              2            150
          37662                                           16                         37662              4  340045|2005|2          37662            801            103             10            140
          35547                                           13                         35547              3  340045|2005|4          35547            801            103             10            140
          35922                                            9                         35922              7  330182|2003|2          35922            800             10              5            150
          41688                                            9                         41688              3  340045|2006|3          41688            801            103             10            140
           6424             10                                          360           6424              1  330345|2006|4           6424            800             10              2
          41469              4                                                       41469              1  340045|2002|1          41469            801            103             10
           5155              9                                          392           5155              1  330345|2002|3           5155            800             10             10
           5462                            11             11                          5462              2  330002|2002|4           5462            800             10              5            160
          18116                                           10                         18116              8  330182|2002|4          18116            800             10             10            150
           4415                                           11                          4415              3  340045|1999|3           4415            800             10             10            140
          34779                                            5                         34779              7  340045|2003|2          34779            801            103             10
           5084                                           10                          5084              5  330345|2003|3           5084            800             10              2            150
          18251                                           14                         18251              4  330182|2002|3          18251            800             10              5            150
           4650              5                                          494           4650              1  340045|2004|2           4650            800             10             10
           5378                            10             10                          5378              2  330345|2005|1           5378            800             10             10            150
           6405             14                                          353           6405              1  330345|2006|3           6405            800             10              2
          34045                                           13                         34045              3  330182|2003|2          34045            800             10              5            150
          41359                                           13                         41359              4  340045|2001|3          41359            801            103             10            140
           5156             12                                          378           5156              1  330345|2002|3           5156            800             10              2
          37406                                           15                         37406              4  340045|2001|2          37406            801            103             10            140
            894             10                                          334            894              1  341059|1997|4            894            800             10             10
