22|STD_ERR of ratios|animal|A|fuvz||0.28680|
22|STD_ERR of ratios|animal|A|fuvz|ptz|0.05653
22|STD_ERR of ratios|animal|A|ptz||0.04462|
22|STD_ERR of ratios|wu|R|fuvz||0.11320|
22|STD_ERR of ratios|residual|E|fuvz||0.15000|
22|STD_ERR of ratios|residual|E|fuvz|ptz|0.10230
22|STD_ERR of ratios|residual|E|ptz||0.04070|
23|NATURAL|animal|A|ffl||12.24000|
23|NATURAL|animal|A|ffl|usmd|-2.46300
23|NATURAL|animal|A|usmd||10.78000|
23|NATURAL|residual|E|ffl||3.56200|
23|NATURAL|residual|E|ffl|usmd|0.00085
23|NATURAL|residual|E|usmd||0.00000|
23|Phenotypic|||ffl||15.81000|
23|Phenotypic|||ffl|usmd|-2.46200
23|Phenotypic|||usmd||10.78000|
23|RATIOS|animal|A|ffl||0.77470|
23|RATIOS|animal|A|ffl|usmd|-0.21430
23|RATIOS|animal|A|usmd||1.00000|
23|RATIOS|residual|E|ffl||0.22530|
23|RATIOS|residual|E|ffl|usmd|0.93370
23|RATIOS|residual|E|usmd||0.00000|
24|NATURAL|animal|A|ffl||12.43000|
24|NATURAL|animal|A|ffl|rmfl|0.48720
24|NATURAL|animal|A|rmfl||20.81000|
24|NATURAL|residual|E|ffl||3.46900|
24|NATURAL|residual|E|ffl|rmfl|-2.04700
24|NATURAL|residual|E|rmfl||1.20700|
24|Phenotypic|||ffl||15.90000|
24|Phenotypic|||ffl|rmfl|-1.55900
24|Phenotypic|||rmfl||22.02000|
24|RATIOS|animal|A|ffl||0.78180|
24|RATIOS|animal|A|ffl|rmfl|0.03029
24|RATIOS|animal|A|rmfl||0.94520|
24|RATIOS|residual|E|ffl||0.21820|
24|RATIOS|residual|E|ffl|rmfl|-1.00000
24|RATIOS|residual|E|rmfl||0.05483|
24|STD_ERR of components|animal|A|ffl||0.24390|
24|STD_ERR of components|animal|A|ffl|rmfl|0.16520
24|STD_ERR of components|animal|A|rmfl||0.20520|
24|STD_ERR of components|residual|E|ffl||0.18140|
24|STD_ERR of components|residual|E|ffl|rmfl|0.19150
24|STD_ERR of components|residual|E|rmfl||0.13880|
24|STD_ERR of ratios|animal|A|ffl||0.05439|
24|STD_ERR of ratios|animal|A|ffl|rmfl|0.05422
24|STD_ERR of ratios|animal|A|rmfl||0.03277|
24|STD_ERR of ratios|residual|E|ffl||0.05439|
24|STD_ERR of ratios|residual|E|ffl|rmfl|0.00119
24|STD_ERR of ratios|residual|E|rmfl||0.03277|
25|NATURAL|animal|A|ffl||12.65000|
25|NATURAL|animal|A|ffl|ptz|82.31000
25|NATURAL|animal|A|ptz||5903.00000|
25|NATURAL|wu|R|ffl||3385.00000|
25|NATURAL|residual|E|ffl||3.34800|
25|NATURAL|residual|E|ffl|ptz|-19.16000
25|NATURAL|residual|E|ptz||1748.00000|
25|Phenotypic|||ffl||16.00000|
25|Phenotypic|||ffl|ptz|63.15000
25|Phenotypic|||ptz||11040.00000|
25|RATIOS|animal|A|ffl||0.79070|
25|RATIOS|animal|A|ffl|ptz|0.30120
25|RATIOS|animal|A|ptz||0.53490|
25|RATIOS|wu|R|ffl||0.30670|
25|RATIOS|residual|E|ffl||0.20930|
25|RATIOS|residual|E|ffl|ptz|-0.25040
25|RATIOS|residual|E|ptz||0.15840|
25|STD_ERR of components|animal|A|ffl||0.26140|
25|STD_ERR of components|animal|A|ffl|ptz|0.19480
25|STD_ERR of components|animal|A|ptz||4.81400|
25|STD_ERR of components|wu|R|ffl||1.49600|
25|STD_ERR of components|residual|E|ffl||0.19010|
25|STD_ERR of components|residual|E|ffl|ptz|0.12670
25|STD_ERR of components|residual|E|ptz||3.23900|
25|STD_ERR of ratios|animal|A|ffl||0.05940|
25|STD_ERR of ratios|animal|A|ffl|ptz|0.06414
25|STD_ERR of ratios|animal|A|ptz||0.03543|
25|STD_ERR of ratios|wu|R|ffl||0.01192|
25|STD_ERR of ratios|residual|E|ffl||0.05700|
25|STD_ERR of ratios|residual|E|ffl|ptz|0.20510
25|STD_ERR of ratios|residual|E|ptz||0.03137|
26|NATURAL|animal|A|usmd||10.78000|
26|NATURAL|animal|A|usmd|rmfl|6.47600
26|NATURAL|animal|A|rmfl||20.90000|
26|NATURAL|residual|E|usmd||0.00002|
26|NATURAL|residual|E|usmd|rmfl|0.00430
26|NATURAL|residual|E|rmfl||0.91810|
26|Phenotypic|||usmd||10.78000|
26|Phenotypic|||usmd|rmfl|6.48000
26|Phenotypic|||rmfl||21.81000|
26|RATIOS|animal|A|usmd||1.00000|
26|RATIOS|animal|A|usmd|rmfl|0.43140
26|RATIOS|animal|A|rmfl||0.95790|
26|RATIOS|residual|E|usmd||0.00000|
26|RATIOS|residual|E|usmd|rmfl|0.96370
26|RATIOS|residual|E|rmfl||0.04209|
27|NATURAL|animal|A|usmd||10.75000|
27|NATURAL|animal|A|usmd|ptz|99.05000
27|NATURAL|animal|A|ptz||5075.00000|
27|NATURAL|wu|R|usmd||3539.00000|
27|NATURAL|residual|E|usmd||0.02106|
27|NATURAL|residual|E|usmd|ptz|-7.08400
27|NATURAL|residual|E|ptz||2383.00000|
27|Phenotypic|||usmd||10.77000|
27|Phenotypic|||usmd|ptz|91.96000
27|Phenotypic|||ptz||11000.00000|
27|RATIOS|animal|A|usmd||0.99800|
27|RATIOS|animal|A|usmd|ptz|0.42410
27|RATIOS|animal|A|ptz||0.46150|
27|RATIOS|wu|R|usmd||0.32190|
27|RATIOS|residual|E|usmd||0.00196|
27|RATIOS|residual|E|usmd|ptz|-1.00000
27|RATIOS|residual|E|ptz||0.21670|
27|STD_ERR of components|animal|A|usmd||0.01812|
27|STD_ERR of components|animal|A|usmd|ptz|0.09897
27|STD_ERR of components|animal|A|ptz||4.34800|
27|STD_ERR of components|wu|R|usmd||0.63070|
27|STD_ERR of components|residual|E|usmd||0.00619|
27|STD_ERR of components|residual|E|usmd|ptz|0.49430
27|STD_ERR of components|residual|E|ptz||3.24900|
27|STD_ERR of ratios|animal|A|usmd||0.01066|
27|STD_ERR of ratios|animal|A|usmd|ptz|0.04967
27|STD_ERR of ratios|animal|A|ptz||0.03445|
27|STD_ERR of ratios|wu|R|usmd||0.00414|
27|STD_ERR of ratios|residual|E|usmd||0.00243|
27|STD_ERR of ratios|residual|E|usmd|ptz|0.00249
27|STD_ERR of ratios|residual|E|ptz||0.03141|
28|NATURAL|animal|A|rmfl||21.71000|
28|NATURAL|animal|A|rmfl|ptz|-71.59000
28|NATURAL|animal|A|ptz||5791.00000|
28|NATURAL|wu|R|rmfl||3190.00000|
28|NATURAL|residual|E|rmfl||0.57520|
28|NATURAL|residual|E|rmfl|ptz|28.95000
28|NATURAL|residual|E|ptz||1825.00000|
28|Phenotypic|||rmfl||22.29000|
28|Phenotypic|||rmfl|ptz|-42.64000
28|Phenotypic|||ptz||10810.00000|
28|RATIOS|animal|A|rmfl||0.97420|
28|RATIOS|animal|A|rmfl|ptz|-0.20190
28|RATIOS|animal|A|ptz||0.53590|
28|RATIOS|wu|R|rmfl||0.29520|
28|RATIOS|residual|E|rmfl||0.02581|
28|RATIOS|residual|E|rmfl|ptz|0.89360
28|RATIOS|residual|E|ptz||0.16890|
28|STD_ERR of components|animal|A|rmfl||0.31630|
28|STD_ERR of components|animal|A|rmfl|ptz|0.24100
28|STD_ERR of components|animal|A|ptz||4.71900|
28|STD_ERR of components|wu|R|rmfl||10.28000|
28|STD_ERR of components|residual|E|rmfl||0.20710|
28|STD_ERR of components|residual|E|rmfl|ptz|1.64900
28|STD_ERR of components|residual|E|ptz||3.37200|
28|STD_ERR of ratios|animal|A|rmfl||0.08643|
28|STD_ERR of ratios|animal|A|rmfl|ptz|0.06401
28|STD_ERR of ratios|animal|A|ptz||0.03572|
28|STD_ERR of ratios|wu|R|rmfl||0.06477|
28|STD_ERR of ratios|residual|E|rmfl||0.05052|
28|STD_ERR of ratios|residual|E|rmfl|ptz|1.08700
28|STD_ERR of ratios|residual|E|ptz||0.03262|
29|NATURAL|wu|R|ltz||556.10000|
29|NATURAL|animal|A|ltz||3310.00000|
29|NATURAL|animal|A|ltz|usf|19.72000
29|NATURAL|animal|A|usf||6.23400|
29|NATURAL|residual|E|ltz||375.00000|
29|NATURAL|residual|E|ltz|usf|17.15000
29|NATURAL|residual|E|usf||0.78450|
29|Phenotypic|||ltz||4241.00000|
29|Phenotypic|||ltz|usf|36.87000
29|Phenotypic|||usf||7.01800|
29|RATIOS|wu|R|ltz||0.13110|
29|RATIOS|animal|A|ltz||0.78040|
29|RATIOS|animal|A|ltz|usf|0.13730
29|RATIOS|animal|A|usf||0.88820|
29|RATIOS|residual|E|ltz||0.08842|
29|RATIOS|residual|E|ltz|usf|1.00000
29|RATIOS|residual|E|usf||0.11180|
30|NATURAL|wu|R|ltz||467.40000|
30|NATURAL|animal|A|ltz||3573.00000|
30|NATURAL|animal|A|ltz|imf|-2.78000
30|NATURAL|animal|A|imf||0.17730|
30|NATURAL|residual|E|ltz||163.10000|
30|NATURAL|residual|E|ltz|imf|4.09000
30|NATURAL|residual|E|imf||0.10260|
30|Phenotypic|||ltz||4203.00000|
30|Phenotypic|||ltz|imf|1.31100
30|Phenotypic|||imf||0.27990|
30|RATIOS|wu|R|ltz||0.11120|
30|RATIOS|animal|A|ltz||0.85000|
30|RATIOS|animal|A|ltz|imf|-0.11050
30|RATIOS|animal|A|imf||0.63340|
30|RATIOS|residual|E|ltz||0.03879|
30|RATIOS|residual|E|ltz|imf|1.00000
30|RATIOS|residual|E|imf||0.36660|
30|STD_ERR of components|wu|R|ltz||2.43500|
30|STD_ERR of components|animal|A|ltz||1.17300|
30|STD_ERR of components|animal|A|ltz|imf|2.07400
30|STD_ERR of components|animal|A|imf||0.03130|
30|STD_ERR of components|residual|E|ltz||0.90430|
30|STD_ERR of components|residual|E|ltz|imf|17.07000
30|STD_ERR of components|residual|E|imf||0.02404|
30|STD_ERR of ratios|wu|R|ltz||0.03476|
30|STD_ERR of ratios|animal|A|ltz||0.03620|
30|STD_ERR of ratios|animal|A|ltz|imf|0.04884
30|STD_ERR of ratios|animal|A|imf||0.05317|
30|STD_ERR of ratios|residual|E|ltz||0.01478|
30|STD_ERR of ratios|residual|E|ltz|imf|0.00366
30|STD_ERR of ratios|residual|E|imf||0.05317|
31|NATURAL|wu|R|ltz||467.20000|
31|NATURAL|animal|A|ltz||3591.00000|
31|NATURAL|animal|A|ltz|fuvz|-302.90000
31|NATURAL|animal|A|fuvz||242.30000|
31|NATURAL|residual|E|ltz||150.10000|
31|NATURAL|residual|E|ltz|fuvz|-39.25000
31|NATURAL|residual|E|fuvz||143.40000|
31|Phenotypic|||ltz||4208.00000|
31|Phenotypic|||ltz|fuvz|-342.10000
31|Phenotypic|||fuvz||385.70000|
31|RATIOS|wu|R|ltz||0.11100|
31|RATIOS|animal|A|ltz||0.85330|
31|RATIOS|animal|A|ltz|fuvz|-0.32470
31|RATIOS|animal|A|fuvz||0.62810|
31|RATIOS|residual|E|ltz||0.03566|
31|RATIOS|residual|E|ltz|fuvz|-0.26760
31|RATIOS|residual|E|fuvz||0.37190|
31|STD_ERR of components|wu|R|ltz||2.77600|
31|STD_ERR of components|animal|A|ltz||1.22300|
31|STD_ERR of components|animal|A|ltz|fuvz|1.05400
31|STD_ERR of components|animal|A|fuvz||0.82110|
31|STD_ERR of components|residual|E|ltz||0.96320|
31|STD_ERR of components|residual|E|ltz|fuvz|0.30370
31|STD_ERR of components|residual|E|fuvz||0.60730|
31|STD_ERR of ratios|wu|R|ltz||0.03960|
31|STD_ERR of ratios|animal|A|ltz||0.04065|
31|STD_ERR of ratios|animal|A|ltz|fuvz|0.03591
31|STD_ERR of ratios|animal|A|fuvz||0.05882|
31|STD_ERR of ratios|residual|E|ltz||0.01573|
31|STD_ERR of ratios|residual|E|ltz|fuvz|0.03073
31|STD_ERR of ratios|residual|E|fuvz||0.05882|
32|NATURAL|wu|R|ltz||463.70000|
32|NATURAL|animal|A|ltz||3569.00000|
32|NATURAL|animal|A|ltz|ffl|37.91000
32|NATURAL|animal|A|ffl||12.24000|
32|NATURAL|residual|E|ltz||166.40000|
32|NATURAL|residual|E|ltz|ffl|24.72000
32|NATURAL|residual|E|ffl||3.67100|
32|Phenotypic|||ltz||4199.00000|
32|Phenotypic|||ltz|ffl|62.62000
32|Phenotypic|||ffl||15.91000|
32|RATIOS|wu|R|ltz||0.11040|
32|RATIOS|animal|A|ltz||0.84990|
32|RATIOS|animal|A|ltz|ffl|0.18130
32|RATIOS|animal|A|ffl||0.76930|
32|RATIOS|residual|E|ltz||0.03962|
32|RATIOS|residual|E|ltz|ffl|1.00000
32|RATIOS|residual|E|ffl||0.23070|
32|STD_ERR of components|wu|R|ltz||2.38000|
32|STD_ERR of components|animal|A|ltz||1.06900|
32|STD_ERR of components|animal|A|ltz|ffl|2.02800
32|STD_ERR of components|animal|A|ffl||0.22520|
32|STD_ERR of components|residual|E|ltz||0.84560|
32|STD_ERR of components|residual|E|ltz|ffl|8.98200
32|STD_ERR of components|residual|E|ffl||0.16790|
32|STD_ERR of ratios|wu|R|ltz||0.03404|
32|STD_ERR of ratios|animal|A|ltz||0.03483|
32|STD_ERR of ratios|animal|A|ltz|ffl|0.03916
32|STD_ERR of ratios|animal|A|ffl||0.05031|
32|STD_ERR of ratios|residual|E|ltz||0.01387|
32|STD_ERR of ratios|residual|E|ltz|ffl|0.00082
32|STD_ERR of ratios|residual|E|ffl||0.05031|
33|NATURAL|wu|R|ltz||286.40000|
33|NATURAL|animal|A|ltz||3475.00000|
33|NATURAL|animal|A|ltz|usmd|46.11000
33|NATURAL|animal|A|usmd||11.00000|
33|NATURAL|residual|E|ltz||246.00000|
33|NATURAL|residual|E|ltz|usmd|-2.50600
33|NATURAL|residual|E|usmd||0.02553|
33|Phenotypic|||ltz||4007.00000|
33|Phenotypic|||ltz|usmd|43.60000
33|Phenotypic|||usmd||11.02000|
33|RATIOS|wu|R|ltz||0.07148|
33|RATIOS|animal|A|ltz||0.86710|
33|RATIOS|animal|A|ltz|usmd|0.23590
33|RATIOS|animal|A|usmd||0.99770|
33|RATIOS|residual|E|ltz||0.06139|
33|RATIOS|residual|E|ltz|usmd|-1.00000
33|RATIOS|residual|E|usmd||0.00232|
34|NATURAL|wu|R|ltz||469.70000|
34|NATURAL|animal|A|ltz||3569.00000|
34|NATURAL|animal|A|ltz|rmfl|-32.79000
34|NATURAL|animal|A|rmfl||20.59000|
34|NATURAL|residual|E|ltz||166.10000|
34|NATURAL|residual|E|ltz|rmfl|-15.32000
34|NATURAL|residual|E|rmfl||1.41300|
34|Phenotypic|||ltz||4205.00000|
34|Phenotypic|||ltz|rmfl|-48.11000
34|Phenotypic|||rmfl||22.00000|
34|RATIOS|wu|R|ltz||0.11170|
34|RATIOS|animal|A|ltz||0.84880|
34|RATIOS|animal|A|ltz|rmfl|-0.12100
34|RATIOS|animal|A|rmfl||0.93580|
34|RATIOS|residual|E|ltz||0.03950|
34|RATIOS|residual|E|ltz|rmfl|-1.00000
34|RATIOS|residual|E|rmfl||0.06422|
34|STD_ERR of components|wu|R|ltz||2.90400|
34|STD_ERR of components|animal|A|ltz||1.14700|
34|STD_ERR of components|animal|A|ltz|rmfl|2.03100
34|STD_ERR of components|animal|A|rmfl||0.27690|
34|STD_ERR of components|residual|E|ltz||0.86340|
34|STD_ERR of components|residual|E|ltz|rmfl|2.86800
34|STD_ERR of components|residual|E|rmfl||0.18900|
34|STD_ERR of ratios|wu|R|ltz||0.04143|
34|STD_ERR of ratios|animal|A|ltz||0.04093|
34|STD_ERR of ratios|animal|A|ltz|rmfl|0.03543
34|STD_ERR of ratios|animal|A|rmfl||0.04492|
34|STD_ERR of ratios|residual|E|ltz||0.01432|
34|STD_ERR of ratios|residual|E|ltz|rmfl|0.00432
34|STD_ERR of ratios|residual|E|rmfl||0.04492|
